1.84,-0.0081824,-0.022738
1.85,-0.008398,-0.020292
1.86,-0.0085901,-0.018375
1.87,-0.0087665,-0.016802
1.88,-0.0089273,-0.015543
1.89,-0.0090839,-0.01621
1.9,-0.0092532,-0.017457
1.91,-0.009431,-0.018074
1.92,-0.0096129,-0.018154
1.93,-0.0097911,-0.017359
1.94,-0.0099629,-0.017358
1.95,-0.01014,-0.017959
1.96,-0.010318,-0.01747
1.97,-0.010486,-0.015929
1.98,-0.010636,-0.014021
1.99,-0.010769,-0.012795
2,-0.010893,-0.012057
2.01,-0.010815,0.027398
2.02,-0.010358,0.062979
2.03,-0.0095807,0.090989
2.04,-0.0085691,0.10985
2.05,-0.007415,0.11934
2.06,-0.006214,0.11932
2.07,-0.0050525,0.11206
2.08,-0.0039867,0.10058
2.09,-0.0030488,0.086719
2.1,-0.0022542,0.072263
2.11,-0.0015969,0.059735
2.12,-0.0010507,0.04985
2.13,-0.00059435,0.041649
2.14,-0.00021307,0.034848
2.15,0.00011464,0.031587
2.16,0.00042757,0.031073
2.17,0.00073706,0.030851
2.18,0.0010473,0.031415
2.19,0.0013711,0.033695
2.2,0.001723,0.036563
2.21,0.0021005,0.038851
2.22,0.0025005,0.041266
2.23,0.0029251,0.043491
2.24,0.0033669,0.0447
2.25,0.0038132,0.04418
2.26,0.0042453,0.042059
2.27,0.0046539,0.039773
2.28,0.0050384,0.036837
2.29,0.0053864,0.032608
2.3,0.005691,0.028484
2.31,0.0059587,0.025152
2.32,0.0061969,0.022642
2.33,0.0064153,0.021242
2.34,0.0066288,0.021939
2.35,0.0068558,0.023244
2.36,0.0070937,0.024521
2.37,0.0073475,0.026183
2.38,0.007614,0.026855
2.39,0.0078788,0.025799
2.4,0.0081303,0.024791
2.41,0.0083772,0.024601
2.42,0.0086244,0.025005
2.43,0.0088746,0.024658
2.44,0.0091139,0.023196
2.45,0.0093395,0.022017
2.46,0.0095589,0.022204
2.47,0.0097874,0.023542
2.48,0.010029,0.024581
2.49,0.010272,0.023564
2.5,0.010495,0.020986
2.51,0.010949,0.06988
2.52,0.011879,0.11499
2.53,0.013217,0.15066
2.54,0.014851,0.17393
2.55,0.016651,0.18377
2.56,0.018487,0.18172
2.57,0.020255,0.17043
2.58,0.021877,0.15335
2.59,0.023316,0.13437
2.6,0.024564,0.11528
2.61,0.025627,0.097818
2.62,0.026534,0.084575
